tablet_id,transliteration,translation
285. Kt 91/k 509 (1-362-91),um-ma kà-ru-um Kà-ni-iṭ-ma a-na a-li-ki qí-bi-ma a-na-kam Sú-in-SIG5 im-hu-ur-ni-a-/tí-ma um-ma ṭu-ut-ma Li-ip-ta-/num DUMU Qar-da-a ú-ta-ra-am a-na ta-ú-ri-ṭu ma-aš-a-ku DÙG-ší-lá-A-ṭur ṭí-pár-ni iṭ-tí DÙG-ší-lá-A-ṭur li-tu-ra-am a-tù-nu lu e-/ mu-uq<-ṭu>,"Thus the Kanesh colony, say to the travelers: ŠHere Suen-damiq has appealed to us and he said: ‘I want Liptšnum, son of Qardaya, to be brought back; I take responsiblity for bringing him back’. .šb-/illi-AŠšur is our messenger. He must come back with .šb-/illi-AŠšur. You must be his executive force.”"
286. Kt 91/k 510 (1-363-91),"a-na Mar-KU-tí DUMU Da-dí-a DUMU I-la-a-a-a i-na Za-al-pá iṭ-tù ITU.KAM ku-zal-li li-mu-um Kà-pá-tí-a um-ma a-na-ku-ma ṣup-pu-um ṭa , ma-na KÙ.B. ṭa hu-bu-ul a-bi-kà i-Kà-né-eṭ [i-l]i-⌈a⌉-am a-re-eṭ₁₅ [ṣup-pí-im] ṭa hu-bu-ul : [a-bi-kà ku]-nu-uk a-bi-kà a-mu-ur-ma ù KÙ.B. ù ší-ba-sú ṭu-qú-ul um-ma ṭu-ut-ma ṭu-ma-BA ṣup-pá-am ṭa hu-bu-/ul a-bi-a tù-kà-al ku-nu-uk a-bi-a a-ma-ar-ma mì-nam a-qá-bi₄ a-ṭa-qal hu-bu-ul a-/bi₄-a IGI E-lá-lí DUMU A-ṭur-en-nam ṭa É Gal-da-a IGI A-mu-ú-a DUMU Ha-am-ha-am-tim IGI A-da-da-a DUMU A-bi₄-a DUMU Be-be-e","I said to MarKuti, son of Dadiya, son of Ilšya, in Zalpa, at the end of month XI of the eponymy year of Kapatiya: ŠA tablet of 0 mina of silver, being the debt of your father, has turned up in Kanesh. Inspect the seal of your father at the top of your father’s debt-note and then pay the silver and the interest on itš. He answered: ŠIf you really have in your possession a debt-note with the seal of my father I will inspect it and - how could I protest? - I will pay, (for) it is my father’s debtš. In the presence of Elšlṭ, son of AŠšur-ennam, of the house of Galdaya, of Amua, son of Hamhamtum, of Adadaya, son of Abiya, son of Beb(."
287. Kt 91/k 402,KI)IB A-ṭur-šú-lu-li DUMU āu-/Lá-ba-an KI)IB A-ṭur-ma-lik DUM āu-/Lá-ba-an ṣup-pu-um a-ni-um ṭa ma-mì-it Ku-ra DUMU A-ṭur-ma-lik (2 ṣ cm not inscribed) Šupside down) Šupside down) Šupside down) owner of CS 1183. ba-an.,"Seal of AŠšur-/ululṭ, son of )u-Labšn, seal of AŠšur-mšlik, son of )u-Labšn. This tablet contains the oath by Kura, son of AŠšur-mšlik."
288. Kt 92/k 115 (1-77-92),[e/né?]-ta-wu : um-ma A-ṭur-UTUŠ{i}-ma / a-ma A-ṭùr-i-mì-tí : i-na [ṭ]a-ha-tí-kà li-zi-iz-/ma [ a-ṭa?] É.GAL-lúm i-na [šé]-ri-kà i-lá-qé-ú a-na-ku : a-za-za-am,"[they/we] discussed. AŠšur-šamšṭ said: ŠNow then, let AŠšur-imittṭ assist you and [for whatever] the palace will take at your expense I myself will accept responsibilityš."
289. Kt 91/k 399 (1-253-91),GÚ AN.NA ku-nu-ki GÚ URUDU SIG5 ma-s[í-am] GÚ AN.NA-ak-šu,1 talent of tin with seals 5 talents of refined copper of (and) Ahu-waqar will
290. Kt 92/k 172,KIŠIB A-zu-a DUMU Sú-kà-lim KIŠIB En-na-ni-a DUMU I-zi-za-am-ì-lí KIŠIB En-nam-AŠ-šùr DUMU A-al-DÙG ša 20 ma-na URUDU ša A-al-DÙG DUMU A-šùr-DÙG a-na A-al-DÙG DUMU A-mur-A-šur ha-bu-lu-ni šu-ma A-al-DÙG DUMU Amur-A-šur Šupside down) Šupside down) ša-bu ša 12 1/6 GÍN KÙ.B.-im 1 ma-na-um ) ma-na KÙ.B. En-nam-A-šur DUMU A-al-DÙG < a-na A-al-DÙG> DUMU A-šùr-DÙG i-ša-qal,"Seal of Azua, son of Sukkallum, seal of Ennṭniya, son of Izzizam-il(, seal of Ennam-AŠšur, son of 'l-""ṭb, that as for the 20 minas of copper, which 'l-""ṭb, son of AŠšur-""ṭb, owes to 'l-""ṭb, son of Amur-AŠšur, if 'l-""ṭb, son of Amur-AŠšur, has already been satisfied, Ennam-AŠšur, son of 'l-""ṭb, will pay on 12 1/6 shekels of silver ) mina per mina <to 'l-""ṭb>, son of AŠšur-""ṭb."
291. Kt 92/k 136 (1-98-92),22 ma-na URUDU i-ṭé-er A-al-DÙG ša Tù-úh-/pì-a A-al-DÙG DUMU A-šùr-DÙG i-šu IGI {d}IŠKUR-ba-ni Lá-qé-ep URUDU a-na Mì-/šu-GAL iš-⌈qú-ul⌉,"minas of copper 'l-""ṭb from Tuhpiya owes to 'l-""ṭb, son of AŠšur-""ṭb. In the presence of Adad-bṭni La-q+p paid the copper to M(šur-rabi."
292. Kt 91/k 498 (1-351-95),a-na 8 ma-na KÙ.B. ṭa-ru-pí-im Ì-dí-ba-ni Ì-li-a-lúm ù Mì-šu-ra-bi ú-kà-nam a-na-ku ú Ì-dí-ba-/ni [ mì-ìš-lá ú 'up-pu-šu ha-ar-ma-am i-da-nam{x}(LAM) ša KÙ./B. 8 ma-na : ha-bu-lu šu-ma lá uk-ta-i-/na-šu-<nu> ú 'up-pu-šu ha-ar-ma-am lá i-ta-a[d]-nam a-na mu-nu-a-tí-a Šerasure of KÙ.B. ) a-na 4 ma-na KÙ.B Ì-dí-ba-ni Puzur₄-A-šur i-šé-e IGI šu-{d}EN.<LIL> IGI šu-ki-tim IGI A-mur-/IŠtar IGI šu-Be-lúm,"For 8 minas of refined silver Idi-bṭni shall confirm for me Il(-ṭlum and M(šur-rabi(’s liability), (that) I and Idi-bṭni are each Šentitled [ to) half the amount. Moreover, he shall give me a valid record of his stating that he owes 8 minas of silver. Should he fail to confirm them and also to give me his valid record, (then) Idi-bṭni shall sue Puzur-AŠšur for my computed share, for 4 minas of silver. In the presence of ṣu-El<lil>, of ṣuk(k)utum, of Amur-IŠtar, and of ṣu-B+lum."
294. Kt 92/k 183 (1-143-92),5/6 ma-na 6) GÍN KÙ.B. ša Sú-hu-ur-pì-/a-lá a-na Sú-e-ta-ta ha-bu-lu KÙ.B. A-al-DÙG iš-qú-ul A-al-DÙG i-lá-ak-ma né-mu-lu-um i-ta-áb-ší i-né-mì-li-im i-lá-qé šu-ma né-mu-lu-um lá-šu KÙ.B. ù ṭí-ba-sú A-li-a ù Ha-ar-ša a-na A-al-DÙG i-ša-qú-lu IGI ší-il₅-ma-šu IGI šu-pu-nu-ma-an,"56) shekels of silver, which Suhurpiyala owes to Suettata, that silver 'l-""ṭb has paid. Suhurpiyala (š) will make a business trip and if there is profit, he will take it Šthe silver) from the profit. If there is no profit Aliya and Harša will pay the silver and the interest on it to 'l-""ṭb. In the presence of ṣilmašu, of ṣuppunuman."
295. Kt 91/k 513 (1-366-91),8 1/6 GÍN KÙ.B. ší-im É{tí}-šu A-šùr-i-mì-tí a-na Sú-ub-ri-ga iš-qú-ul šu-ma ma-ma-an a-na É{tí}-{im} i-tù-wa-ar * ma-na 2) GÍN KÙ.B. Sú-ub-ri-ga a-na A-šùr-i-mì-tí i-ša-qal IGI Ú-ṭur-ša-A-šùr IGI Sí-ki-le-i IGI IR,"8 1/6 shekels of silver, the price of his house, AŠšur-imitt( paid to Subriga. If anybody claims the house, Subriga will pay 22) shekels of silver to AŠšur-imitt(. In the presence of U,ur-ša-AŠšur, of Sikile’i, and of Wardum."
296. Kt 91/k 470,KIŠIB Ta-mu-[ri-a⌉ [KIŠIB ........] KIŠIB šar-bu-nu-a KIŠIB Re-e-/ma KIŠIB Sú-la KIŠIB šu-{d}UTU KIŠIB Ga-na-be-li + ma-/na LÁ 1 GÍN KÙ.B. ší-im am-tim Šupside down) Sú-la₁ ù Ga-na-be-li il₅-qé-ú am-tám iš-tí Sú-la ù Ga-na-be-li Ga-za-zu iš-am-/ší šu-ma ma-ma-an a-šu-mì am-tim a-na Ga-za-zu i-tù-a-ar Sú-la₁ ù Ga-na-be-li + ma-na LÁ 1 GÍN KÙ.B. i-ša-qú-lu ù a-ma-sú Šupside down) 3x stamp A-nim. belonged,"Seal of Tamuriya, [seal of .......], seal of ṣarbunuwa, seal of Re’ema, seal of Sula, seal of ṣu-ṣamaš, seal of Ganabeli. 39 shekels of silver, the price of a slave-girl, Sula and Ganabeli have received. Gazazu bought the slave-girl from Sula and Ganabeli. If anybody raises a claim against Gazazu because of the slave-girl, Sula and Ganabeli will pay 39 shekels of silver and then the slave-girl becomes his(š). Sula, the only sealer of both envelopes. How he"
297. Kt 91/k 389,KIŠIB Ni-mar-IŠtar DUMU Ba-lá KIŠIB En-um-A-šur DUMU I-dí-Sú-en₆ KIŠIB En-um-A-šur DUMU E-lá-ma [I-dí-IŠta]r ù {d}NIN.ŠUBUR-b[a]-ni [i-mì]-ig-ru-ma É-tù ša Kà-ni-iš ù ú-tù-up-tum ša I-dí-IŠtar {d}NIN.ŠUBUR-ba-ni lá 'á-hu a-na hu-bu-ul a-bi-šu-nu ki-la-la-šu-nu-ma i-za-zu a-na qú-bu-ur Pu-zu-ur um-mì-šu-nu a-na gám-ri-im ù hu-bu-ul Pu-zu-ur um-mì-šu-nu I-dí-IŠtar-ma i-za-az i-nu-mì ša i-na a-l[im{ki}] i-za-ku-ú-ni É-tù ša Kà-ni-iš lá i-ša-ku-nu read: “[the ....] of ṣalimma you,"Seal of Nimar-IŠtar, son of Bala, seal of Ennam-AŠšur, son of Iddin-Suen, seal of Ennam-AŠšur, son of Elamma. [Iddin-IŠtar] and Ilabrat-bṭni reached the following agreement: The house in Kanesh and its furniture belong to Iddin-IŠtar, Ilabrat-bṭni is not entitled to it. Both together will take for their account the debt of their father. The tomb of their mother Puzur and the expenses and debts of their mother Puzur are the responsibility of Iddin-IŠtar. When the property in the city will be cleared, the house in Kanesh shall not be included. shall not sell; as for the second [..........]”. It might"
298. Kt 91/k 306 (1-163-91),16 GÍN KÙ.B. ṣa-ru-pá-am i-ṣé-er Puzur₄-IŠtar DAM.GÀR i-šu iš-tù ITU.KAM kà-an-wa-ar-ta li-mì-im A-ku-tim a-na ITU.5.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb i-na 2 TÚG ku-ta-ni qá-tum ša DAM.GÀR ša-ak-na-at IGI E-nam-A-šur DUMU Ú-ṣa-ri-a IGI E-na-Sú-in DUMU En-nam-A-šur,"shekels of refined silver Puzur-IŠtar owes to the creditor. Reckoned from month X, eponymy year of Akštum, he will pay within 5 months. If he does not pay he will add interest in accordance with the regulation of the colony. The hand of the creditor rests on 2 kutšnu-textiles. In the presence of Ennam-AŠšur, son of UŠṣriya, of Enna(m)-Suen, son of Ennam-AŠšur"
299. Kt 91/k 535 (1-388-91),15 GÍN KÙ.B. i-ṣé-er Ma-lá-wa-áš-he DAM.GÀR i-šu iš-tù ha-muš-tim ša A-mur-A-šur [ITU.K]AM ša ke-na-tim [li-m]u-um [ša qá-tí I]-na-a [a-n]a ša-na-at ta-ša-qal šu-ma i-ma-lá u₄-me-ša lá ta-áš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám tù-ṣa-áb IGI I-dí-a-bi₄-im,"shekels of silver Malawašhe owes to the creditor. She will pay within a year, reckoning from the week eponymy of Amur-AŠšur, month III, year eponymy of the successor of Innṣya. If she has not paid when her term is over she will add interest in accordance with the regulation of the colony. In the presence of Iddin-abum."
301. Kt 92/k 179 (1-136-92),KIāIB IŠtar-pá-li-il₅ DUMU ēu-Ku-/bi₄-im KIāIB Ni-mar-IŠtar DUMU Ba-la KIāIB A-bu-ša-lim DUMU Ì-lí-a-lúm 1/2 ma-na KÙ.B. ṣa-ru-pá-am i-ṣé-er IŠtar-pá-li-il₅ DUMU ēu-Ku-bi₄-im DAM.GÀR-ru-um i-šu iš-tù ha-muš-/tim ša {d}EN.LÍL-ba-ni ITU.KAM āí-i-na-tim 1 GÍN.TA i-na ITU.KAM a-na KÙ.B. a-nim ṣí-ib-tám ú-ṣa-áb : li-mu-um Ha-na-na-ru-um blank line KIāIB IŠtar-pá-li-il₅ DUMU ēu-Ku-bi₄-/im KIāIB A-šùr-iš-ti-kal DUMU Hi-na-a KIāIB A-lá-hi-im DUMU Sú-sà-a-a KIāIB Puzur₂-IŠtar DUMU ēu-Ku-bi₄-im KIāIB Be-⌈lúm-ba⌉-ni DUMU Ga-zi-a KIāIB Áb-ša-lim DAM A-lá-hi-im ' ma-na KÙ.B. ṣa-ru-pá-am i-ṣé-er IŠtar-pá-li-il₅ Áb-ša-lim DAM A-lá-hi-im ù DUMU-e A-lá-hi-im DAM.GÀR i-šu iš-tù ha-mu-<uš>-tim ša Ha-na-/a ITU.KAM kán-wa[r-ta 1]' ⌈GÍN.TA⌉ ṣí-ib-tá[m i-na] ITU.KAM a-na [1 ma-na-im ú-ṣ]ú-bu KÙ.B. ⌈i-qá-qá-ad šál-m]ì-šu-nu ú ke-[ni-šu-nu ra-ki-i]s li-mu-um ⌈Ha-na-na-ru⌉-um i-ša-ha-at Áb-ša-lim ú me-⌈er-e⌉ A-lá-hi-im Be-⌈lúm-ba-ni⌉ DUMU Ga-zi-a i-zi-iz āup-⌈pá- am⌉ ša 24' ma-na 5 GÍN AN.NA ⌈ša šu⌉-mì tám-k⌈à-ri-im⌉ [wa-du] a-ša-par-tim na-di-ma KÙ.B. a-num a-šu-mì A-lá-hi-im lá-qé KIāIB A-šùr- [ ta-ak-/lá-ku DUMU Qar-da-a-a KIāIB DÙG-ṣí-lá-A-šùr DUMU A-šùr-ba-lá-<āí> KIāIB Da-da-a DUMU Ni-mar-IŠtar 24' ma-na / 5 GÍN AN.NA ku-uk-ru 4 ⌈TÚG⌉.HI.A i-ṣé-er Da-da-a-a DUMU Ni-mar-IŠtar ⌈DAM.GÀR⌉ iš-tù ha-mu-uš-tim [ i-šu ša A-šùr-ta-ak-lá-ku DUMU A-lá-hi-im a-na 16 ha-am-ša-tim i-ša-qal šu-ma i-na u₄-mì-šu ma-al-ú-tim lá iš-qú-ul [ 1' GÍN.TA ṣí-ib-tám i-na ITI.KAM ú-ṣa-áb : ITU.KAM [ ku-zal-li li-mu-um Ma-ṣí-ì-li AN.NA šál-ma-am ba-lúm da-tim ú ta-ší-a-tim i-ša-qal,"Seal of IŠtar-pṣlil, son of āu-KŠbum, 1 seal of Nimar-IŠtar, son of Bala, seal of Abu-šalim, son of Il'-ṣlum. ē mina of refined silver IŠtar-pṣlil, son of āu-KŠbum, owes to the creditor. From the week-eponymy of Ellil-bṣni, month X, he will add 1 shekel per month for this silver. Eponymy of Hanna-nṣrum. Seal of IŠtar-pṣlil, son of āu-KŠbum, 2 seal of AŠšuriš-tikal, son of Hinnṣya, seal of Ali-ahum, son of Susṣya, seal of Puzur-IŠtar, son of āu-KŠbum, seal of B(lum-bṣni, son of Gaziya, seal of Ab-šalim, the wife of Ali-ahum. ē mina of refined silver IŠtar-pṣlil, Ab-šalim, the wife of Ali-ahum, and the sons of Ali-ahum owe to the creditor. From the week-eponymy of Hanṣya, month IX, they will add 1ē shekel as interest per month per mina. The silver is bound on [the one of them] who is solvent and reliable. Eponymy of Hanna-nṣrum. B(lum-bṣni, son of Gaziya, assisted Ab-šalim and the sons of Ali-ahum. A tablet of 24 minas and 35 shekels of tin, on the name of ‘creditor’, has been deposited as pledge. This silver was taken in the name of Ali-ahum. Seal 3 [ of AŠšur-taklṣku, son of Qardṣya, seal of )ṣb-ṭilli-AŠšur, son of AŠšur-balṣ*', seal of Dadṣya, son of Nimar-IŠtar. 24 minas 35 shekels of kukru-tin (and) 4 textiles Dadṣya, son of Nimar-IŠtar, owes to the creditor. From the week eponymy of of AŠšur-taklṣku, son of Ali-ahum, he shall pay within [ 16 weeks. If, when his term is due, he has not paid, [ he will add an interest of 1ē shekels per month. [ Month XI, year eponymy of Maṭi-il'. He will pay the full amount of tin without (deducting) fees and [ transport costs."
303. Kt 91/k 506,ṣa-ru-pá-am i-ṣé-er A-mur-A-/šur I-dí-A-bu-um i-šu 1 GUD?.HI.A ša-lá-nam ša ma-ra-e-em i-da-an IGI Ku-sí-lá-nim IGI A-šur-lá-ma-sí 2 mašʾ-ki ša-pá-tim ⌈ṣa⌉-ru-pu-tim ha-bu-ul,"refined silver Amur-AŠšur owes to Iddin-abum. One calf? for fattening he will deliver. Before Kusilṣnum, before AŠšur-lamass'. He (also) owes two colored woolen fleecesš."
304. Kt 91/k 554,"KIāIB A-šur-ba-ni DUMU A-šùr-be-el-a-wa-tim KIāIB Pì-lá-ah-A-šùr DUMU Da-tim KIāIB Ili₅-[b]a-ni DUMU I-a-a-a ša ' ma-na KÙ.B. ṣa-ru-pá-am i-ṣé-er Ili₅-ba-ni En-nam-A-šùr i-šu-ú iš-tù ha-mu-uš-tim ""[a] {d}UTU-ba-ni ù A-šùr-ma-/lik a-na ITU.1.KAM i-ša-qal šu-ma lá ìš-qú-ul 1 LÁ ) GÍN.TA i-ITU.1.KAM seal ? ú-ṣa-áb ITU.KAM [A-lá]-na-tim seal ? li-mu-um Puzur₄-[Ni-]-ra-/ah DUMU A-šur-ba-ni","Seal of AŠšur-bṣni, son of AŠšur-b(l-awṣtim, seal of Pilah-AŠšur, son of Datum, seal of Il'-bṣni, son of IŠya, to the effect that Il'-bṣni owes to Ennam-AŠšur ē mina of refined silver. Reckoned from the week of āamaš-bṣni and AŠšur-mṣlik he will pay within one month. If he does not pay he will add as interest + shekel per month. Month XII, eponymy of Puzur-Nirah son of AŠšur-bṣni"
305. Kt 92/k 130 (1-92-92),1 ma-na 2 GÍN KÙ.B. ⌈ṣa⌉-ru-pá-am i-ṣé-er ⌈A⌉?-ni-sà-ba Tù-ra-mì-ili₅ i-šu iš-tù ha-mu-uš-tim ša DINGIR-na-da a-2 ITU.KAM a-Kà-né-eš ú-šé-ba-lam šu-ma lá ú-šé-/bi₄-lam 1' GÍN.TA a-1-ma-na-im i-ITU.KAM ú-ṣa-áb IGI Na-áb-Sú-/in IGI ⌈ēu-Ku⌉-/bi₄-im,"1 mina 2 shekels of refined silver Anisaba owes to TŠram-il'. Reckoned from the week eponymy of Il'-nṣdṣ he will send me the silver to Kanesh in 2 months. If he does not send it he will add as interest 1ē shekel per mina per month. In the presence of Nabi-Suen, of āu-KŠbum."
306. Kt 91/k 517,"KIāIB IŠtar-ba-ni DUMU Ás-qú-dim KIāIB En-nam-A-šùr DUMU Ì-lí-⌈re-i⌉ KIāIB Ku-lu-ma-a DUMU A-ta-a 10 ma-na 15 GÌN URUDU ma-sí-a-am [i]-ṣé-er IŠtar-ba-ni (damaged) [ ] x i-šu iš-[tù] ? Švery faint) [ha-mu-u]""-tim ša Ì-[lí-a] [ù Kàr]-wa-a a-na [ITU. KAM] [i]-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb [IT]U.KAM ma-hu-ur-ì-lí li-mu-um DÙG-A-šur Šdamaged remains) tion reads: A-šùr-ni-ma-[x x] / DUMU","Seal of IŠtar-bṣni, son of Asqudum, seal of Ennam-AŠšur, sons of Il'-r(’', seal of Kulumaya, son of Atṣya. 10 minas and 15 shekels of refined copper IŠtar-bṣni owes to [............................] from the week of Iliya and Karwaya he will pay within one month. If he does not pay he will add interest in accordance with the regulation of the colony. Month IV, eponymy of )ṣb-AŠšur A-šùr-i-m[ì-tí]. I don’t know how to read the first"
308. Kt 92/k 132 (1-94-92),debt-note small,"silver, to be paid back in one week Šwith a heavy"
309. Kt 91/k 496 (1-349-91),"15 na-ru-uq mì-iš-lam āE-um mi-ìš-lam GIG ṣí-ib-tum ša ša-da-aq-de-/em iš-ti Ha-al-⌈ga⌉? 10 na-ru-uq āE-am a-na-áp-⌈āù-/ur⌉ ku-pá-im i-[""]a-da-/dam 5 na-ru-uq GIG a-na e-bu-ri-im i-ša-da-dam IGI Lu-lu","bags, half barley, half wheat, the interest of last year, is due from Halga. 10 bags of barley when the snow disappears he will haul to me. 5 bags of wheat he will haul to me not later than the harvest. Witnessed by Lullu."
310. Kt 91/k 538 (1-391-91),3 ma-na KÙ.B. ṣa-ru-pá-am ú ṣí-ba-sú KI I-ku-pì-a 3 ma-na KÙ.B. ú ṣí-ba-sú KI I-ku-pì-a DUMU ēu-{d}E[N].LÍL 2 ma-na KÙ.B. ú ṣí-ba-sú KI Lá-qí-pì-im 2 ma-na KÙ.B. ú ṣí-ba-sú KI Sá-li-a ' ma-na KÙ.B. ú ṣí-ba-/sú KI DUMU {d}EN.ZU-na-da ' ma-na 5 GÍN KÙ.B. ú ṣí-ba-sú KI DUMU *í-li-IŠtar ú tap-pá-i-šu nu-a-im 4+ ma-na KÙ.B. KI ēu-Be-lim DUMU I-tur₄-ki-in 14 GÍN KÙ.B. KI A-šé-ed ú me-er-i-šu a-na p[á]*-ha-ar ad-ri-im i-ša-qú-lu 1 TÚG ku-ta-namʾ(DAM) KI I-na-a-a a-na É kà-ri-im i-dí,"3 minas of refined silver and its interest due from Ikšn-p'ya; 3 minas of silver and its interest due from Ikšn-p'ya, son of āu-Ellil; 2 minas of silver and its interest due from LŠ-q(pum; 2 minas of silver and its interest due from Saliya; ē mina of silver and its interest due from Suen-nṣdṣ’s son; 35 shekels of silver and its interest due from -illi-IŠtar’s son and his Anatolian partner; 4. minas of silver due from āu-B(lum, son of Itšr-k(n; 14 shekels of silver due from AŠe’ed and his son, they will pay at the gathering Šof the barley) on the threshing floor; 1 kutšnu-textile due from Innṣya, he deposited it at the colonial office."
311. Kt 91/k 431 (1-284-91),ṣa-ru-pá-am i-ṣé-er A-šur-ta-ak-lá-ku A-šur-DÙG i-šu-ú KÙ.B A-šur-DÙG ša-bu āup-pu-um ša + ma-na KÙ.B ša hu-bu-ul A-šur-ta-ak-lá-ku ša e-li-a-ni sá-ar IGI Ì-lí-/áš-ra-ni DUMU Tù-ur-A-šur E. Two be’šlštu-contracts,silver AŠšur-taklṣku owed to AŠšur-*ṣb. With that silver AŠšur-*ṣb has been satisfied. The tablet recording a debt of . mina of silver owed by AŠšur-taklṣku which turns up is invalid. In the presence of Il'-ašranni son of TŠr-AŠšur (312-313) (1-257-91)š
312. Kt 91/k 403,KIāIB Hu-lu-ba KIāIB ēa-ar-/ni-ga-šu,"Seal of Huluba, seal of āarnigaššu,"
313. Kt 91/k 478,"KIāIB A-šur-na-da DUMU A-mur-lu-sú KIāIB I-di-{d}IāKUR Šupside down) DUMU A-šur-DÙG Šupside down) KIāIB I-di-A-šur KIāIB Zu-ba [KIā]IB A-ta-ah-šu [""]a 16 GÍN KÙ.B. [be]-ú-lá-at [A-t]a-ah-šu-ú [iš]-ti KÙ.B. uk-ta-al Šthe numbering A-E follows Mrs bull-men animals. Inscription:","Seal of AŠšur-nṣdṣ, son of /mur-ilšssu, seal of Iddin-Adad, son of AŠšur-*ṣb, seal of Iddin-AŠšur, seal of Zuba, seal of Atahšu. concerning 16 shekels of silver, the working capital of Atahšu. With the silver he is held. Omura, not the sequence on the case) {d}UTU / {d}A-a. None of the three persons mentioned"
314. Kt 92/k 177 (1-136-92),18 GÍN KÙ.B. i-ṣé-er Ga-lu ù Ku-lu-ma-an Pe-ru-wa i-šu i-na ša-tim ša-tim 6 GÍN.TA KÙ.B. i-ša-qú-lu IGI Ki-li-*nu?-ma-an,shekels of silver Galu and Kuluman owe to Peruwa. In successive years they will pay each time 6 shekels In the presence of Kilinuman.
315. Kt 92/k 168,KIāIB Pè-ru-a KIāIB ēa-hi-iš-nu-ma-an KIāIB Ba-ri-me-a 15 GÍN KÙ.B. i-ṣé-er (twice) Ba-ri-me-a Ku-na-ni-li (twice) a-ší-tí-šu ú A-še-a-ad me-er-i-šu IŠ-pu-nu-ma-an i-šu a-na ha-ar-pè KÙ.B. 1 na-ruʾ-uq āE-am 2 DUG GIG 2 DUG bu-uq-lá-am i-du-nu šu-ma lá ú-ša-bu-ú A-šé-a-ad i-ta-ru (twice) KÙ.B. i-qá-qá-ad šál-mì-šu-nu ra-ki-is (twice),"Seal of Peruwa, seal of āahišnuman, seal of Barimea. 15 shekels of silver Barimea, Kunanili, his wife, and AŠe’ad, his son, owe to IŠpunuman. At summer time they will give the silver, 1 sack of barley, 2 jars of wheat and 2 jars of malt. If they do not satisfy Šthe creditor) he will take AŠe’ad along. They are jointly liable for the silver."
316. Kt 92/k 98 (1-60-92),31 TÚG šu-ru-tum ša I-dí-Sú-in 21 TÚG šu-ru-tum ša A-šur-SIPAD 11 TÚG šu-ru-tum ša šu-IŠtar 11 TÚG šu-ru-tum ša En-na-Sú-in 8 TÚG a-na ni-is-ha-tim 10 TÚG a-na ší-mì-im 33 TÚG i-na li-wi-tim 12 TÚG ku-nu-ku-šu-nu lá-šu-ú 3 TÚG ha-al-qú,"dark textiles of Iddin-Suen, 21 dark textiles of AŠšur-rē’"", 11 dark textiles of ṣu-IŠtar, 11 dark textiles of Ennam-Suen, 8 textiles as import-tax, 10 textiles as pre-emption, 33 textiles used for wrapping, 12 textiles whose seals are lacking, 3 textiles lost."
317. Kt 92/k 113 (1-75-92),51 TÚG šu-ru-tum ša I-dí-Sú-in 35 TÚG ša A-šur-SIPAD 32 TÚG ša šu-IŠtar 15 TÚG En-na-Sú-in 6 TÚG Ah-ša-lim 2 TÚG Ili₅-ba-ni 2 TÚG DAM.GÀR 2 TÚG Lá-qé-ep ŠU-NIGIN₂ 1 me-at 42 TÚG,"dark textiles of Iddin-Suen, 35 textiles of AŠšur-rē’"", 32 textiles of ṣu-IŠtar, 15 textiles Ennam-Suen, 6 textiles (of) Ah-šalim, 2 textiles (of) Ilš-bṭni, 2 textiles (of) the merchant, 2 textiles LŠ-qēp - in all 142 textiles."
