transliteration,translation
KIŠIB {d}UTU-ba-ni KIŠIB PUZUR4.SA.TU KIŠIB lá-qé-pì-im,"Seals: Šamaš-bāni, Puzur-saduʾe, Lā-qēpim."
ša 4 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er lá-qé-pí-im a-šur-SIPA i-šu,Lā-qēpim owes Aššur-rēʾī 4 minas refined silver.
iš-tù ḫa-mu-uš-tim ša a-lá-ḫi-im ù kur-ub-IŠTAR a-na 4 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ṣí-ib-tám,He will pay 4 weeks from the ḫamuštum of Al-aḫim and Kurub-Ištar.
ú-ṣa-áb ta-aḫ-sí-is-tum a-ni-tum me-eḫ-ra-at ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul lá-qé-ep,"If does not pay (on time), he will add 1 1/2 shekels per mina per month as interest."
ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šur-iš-tí-kál ša-lim-a-šur i-šu,Aššuriš-tikal owes Šalim-Aššur 10 minas refined silver.
ITU.KAM ku-zal-li li-mu-um a-šur-i-dí 3.33333 ma-na KÙ.BABBAR a-na 30 ḫa-am-ša-tim i-ša-qal 3.33333,"He will pay 3 1/3 minas silver in 30 weeks from the month Kuzalli, eponymate Aššur-idī."
ma-na KÙ.BABBAR a-na 50 ḫa-am-ša-tim i-ša-qal 3.33333,He will pay 3 1/3 minas silver per 50 weeks.
ma-na KÙ.BABBAR a-na 70 ḫa-am-ša-tim i-ša-qal 1.3333300000000001 ma-na iš-tí lá-qé-pí-im DUMU i-zi-za-am-i-li 4 ma-na KÙ.BABBAR iš-tí IŠTAR-il5-šu DUMU ú-kà-pì-na-ḫi me-eḫ-ra-at ṭup-pé-e ḫa-ru-mu-tim ša ku-bu-ur-na-at,He will pay 3 1/3 minas silver per 70 weeks.
KIŠIB e-na-sú-en DUMU a-šur-ma-lik a-šur-lá-qé-pì-im DUMU a-šur-ma-lik ù {d}UTU.SIG5 DUMU a-šur-ma-lik,"Seal(s!) of Ennam-Suen s. Aššur-mālik, Aššur-lā-qēpum s. Aššur-mālik and Šamaš-damiq s. Aššur-mālik."
um-ma im-dì-DINGIR en-nam-be-lúm ù a-šùr-ṣú-lu-li-ma a-na PUZUR4-a-šùr qí-bi-ma,"From Imdī-ilum, Enna-Bēlum and Aššur-ṣulūlī to Puzur-Aššur:"
i-na 2 me-at 45 TÚG.ḪI.A qá-dì ša kà-ṣa-ri ša šé-ep a-mur-IŠTAR ŠÀ.BA 3 TÚG ša a-ki-dì-e i-na ḫa-ḫi-im É DUMU e-mì-kà e-zi-ib,"From the 245 textiles and those of the transporters of the transport of Amur-Ištar, therein, 3 textiles of the Akkadian type were left in the hosue of your father-in-law in Ḫaḫḫum."
ù <gap> 3 TÚG la-ḫu-pu-tim a-ni ú-šé-ri-ba-am,"Now, I caused 3 luḫuppu-textiles to enter (the palace) here."
ší-ti ṣú-ba-ti-kà 2 me-at 39 TÚG a-na É.GAL-lim e-ru-bu,"The remainder of your textiles, 239 textiles entered the palace."
ŠÀ.BA 12 ni-is-ḫa-tum 23,"Therein, 12 textiles as excise tax. "
TÚG 10-tum iš-té-en É.GAL-lúm a-na ší-mì-im il5-qé 38,The palace took 23 textiles as the (tithe?) for purchases.
TÚG i-na É kà-ri-im i-na-pu-lu-ni-kum,They will balance 38 textiles to you in the colony office.
ší-ti ṣú-ba-tí-kà qá-dì ša kà-ṣa-ri 1 me-at 66 TÚG.ḪI.A ša šé-ep a-mur-IŠTAR iz-ku-ú-nim-ma i-ba-ší-ú,"They cleared the remainder of your textiles together with those of the transporters, 166 textiles from the transport of Amur-Ištar and they are available."
i-na 1 me-at 10 TÚG.ḪI.A ša šé-ep i-dì-{d}IŠKUR a-na É.GAL-lim e-ru-bu 5.5 TÚG ni-is-ḫa-tum 0.83333 GÍN KÙ.BABBAR ta-na-pá-al 10.5,"From the 100 textiles of the transport of Idi-Adad, which entered the palace, the excise was 5 1/2 textiles and they will balance 5/6 shekel silver to you."
TÚG 10-tum iš-te-en É.GAL-lúm a-na ší-mì-im il5-qé 18.5,The palace took 10 1/2 textiles for the tithe for purchases.
GÍN KÙ.BABBAR ḫu-lu-qá-e ta-na-pá-al 2,You will balance 18 1/2 shekels silver as losses.
TÚG i-na É kà-ri-im i-na-pu-lu,They will balance you 2 textiles in the colony office.
ší-ti ṣú-ba-ti-kà 92 TÚG ša šé-ep i-dì-{d}IŠKUR qá-dì ša kà-ṣa-ri iz-ku-ú-ma i-ba-ší-ú <gap>,"They cleared the reaminder of your textiles, 92 textiles from the transport of Idi-Adad, combined with the (textiles) of the transporters and they are available."
pá-zu-ur-tù-šu DUMU èr-ra-a a-ṣé-er pu-šu-ke-en6 ú-šé-ri-a-ma pá-zu-ur-tù-šu i-ṣí-bi-it-ma pu-šu-ke-en6 É.GAL-lúm iṣ-ba-at-ma a-na ki-šé-er-ší-im i-dì,"The son of Erraya (Aššur-mālik?) brought his contraband (into the city) to Pūšu-kēn, but his contraband was seized and the palace seized Pūšu-kēn and placed him in jail."
ma-ṣa-ra-tum da-na,The guards are strong.
a-na lu-ḫu-sà-ti-a ḫu-ra-ma ša-lá-aḫ-šu-a ù a-na ma-ti-ša a-dì ša pá-zu-ur-tim ru-ba-tum ta-áš-pur-ma e-na-tum na-ad-a,"The princess/queen sent to Luḫušattiya, Ḫurrama, Šalaḫšua, and her own land concerning the contraband and ENNATUm is established."
a-pu-tum mì-ma lá tù-pá-za-ar,"Urgent, do not deal in contraband!"
šu-ma a-na ti-mì-il5-ki-a te9-ti-qám a-ší-a-kà <gap> ša tù-šé-ta-qá-ni i-na be-tim SIG5 i-na ti-mì-il5-ki-a e-zi-ib-ma ù iš-te9-en i-na ṣú-ḫa-ri-kà ša ki qá-qí-dì-kà e-zi-ib-ma ù a-ta et-qám-ma a-na-kam lu ni-im-lik,"If you departed from Timelkiya, I ... you, whatever you sent out, leave it in a good house in Timelkiya and leave one of your trustworthy ṣuḫārum-servants and you yourself leav it and be counseled here."
ù šu-ma ma-ma-an a-dì-i KÙ.BABBAR 1 GÍN ma-lá ti-šu ú-ma-ga-ar-kà um-ma šu-ut-ma lu AN.NA lu TÚG.ḪI.A dì-nam-ma lu-pá-ze-er-ma a-na-ku ma-aṣ-a-ku lá ta-da-an,"Also, if anyone tries to get you to agree for even a single shekel of silver for whatever you have, saying ""Sell me tin or textiles so that I can smuggle them and I will be responsible."", do not sell!"
qá-tum i qá-tim a-ma ša-ak-na-at-kum,"There, a hand is set in hand against you."
<gap> IGI du-ma-na GAL ma-ṣa-ar-tim,Witnesses: ... Dumana the cheif of the guards.
GÍN KÙ.BABBAR i-ṣé-er lá-ma-sí-tim ša-at-e-a tí-šu,Lamassītum owes Šāt-Ea 12 shekels silver.
iš-tù ḫa-mu-uš-tim ša {d}MAR.TU-ba-ni ú šál-ma-a-šur <gap> GÍN.TA KÙ.UD ṣí-ib-tám i-na ITU.KAM tù-ṣa-áb ITU.KAM ma-ḫu-ri-li li-mu-um šu-ḫu-bu-ur,"After the ḫamuštum-period of Amurru-bāni and Šalim-Aššur, she will add x shekels per (mina) per month."
IGI ku-ra IGI i-ku-pì-im,"Witnesses: Kura, Ikuppim"
ma-na 1 GÍN KÙ.BABBAR ṣa-ru-pá-am i-na ṣé-er pí-lá-aḫ-sú-en6 {d}EN.LÍL-ba-ni i-šu,Pilaḫ-Suen owes Enlil-bāni 5/6 mina 1 shekel refined silver.
KÙ.BABBAR i-na a-lim{ki} i-ša-qal iš-tù SAG ITU.KAM ma-ḫu-ur-ì-lí 1 ma-na-um 12 GÍN.TA i ša-tim ṣí-ib-tám ú-ṣa-áb,He will add interest at the rate of 1 mina 12 shekels silver from the beginning of month Maḫur-ilī in the city of Aššur.
li-mu-um i-ku-pí-IŠTAR,Year: Ikuppī-Ištar
IGI en-um-a-šur IGI a-šur-GAL,"Witnesses: Ennum-Aššur, Aššur-rabi"
pí-lá-aḫ-IŠTAR wa-lá-wa-lá a-ma-sú e-zi-ib,Pilaḫ-Ištar has left Walawala his amātum.
e-zi-ib-ta-ša 1 ma-na KÙ.BABBAR ša-bu-a-at,"She has been paid her settlement, 1 mina silver, in full. "
a-na a-wa-tim a-ni-a-tim pí-lá-aḫ-IŠTAR wa-lá-wa-lá ša-at-IŠTAR um-ma-ša nu-nu ú a-mur-a-šùr a-ḫu-ša i ša-ḫa-tí-ša i-zi-zu-ma ni-iš a-šùr ni-iš a-na ni-iš ru-ba-im it-mu-ú-ma a-na pí-lá-aḫ-IŠTAR me-er-e-šu <gap> ú a-na mì-ma šu-mì-šu ú-lá i-tù-ru-šu-um,"Regarding this matter (between?) Pilaḫ-Ištar( and) Walawala, Šāt-Aššur, Nunu, and Amur-Aššur her brother stood at her side and swore the oath of Aššur, Anna, and the rubāum that they will not return to Pilaḫ-Ištar, his sons, ..., for anything."
šu-ma i-tù-ru-šu-um 10 ma-na KÙ.BABBAR i-ša-qú-lu,"If they return to him, they will pay out 10 minas silver."
lá-ma-sí me-er-a-sú pí-lá-aḫ-IŠTAR i-nu-mì a-na a-lim{ki} i-lu-ku i-ra-de8-šu,"As for Lamassī his daughter and Pilaḫ-Ištar, when they go to the city, he will take her(!)."
ta-ar-bi-tám ú-ku-ul-ta-ša ša-bu-ú,The rearing for the child rearing is satisfied.
mì-ma ú-lá e-ri-šu-šu,They will not ask him for anything.
IGI en-nam-a-šùr IGI en-na-sú-en6 IGI <gap> IGI da-lá-áš IGI a-da-da,"Witnesses: Ennam-Aššur, Ennam-Suen, ..., Dalaš, Adada."
um-ma ša-lim-a-ḫu-um-ma a-na la-qé-ep ì-lí-a-lim ù pu-šu-ke-en6 qí-bi-ma,"Šalim-aḫum to Lā-qēpum, Ili-ālim, and Pūšu-kēn:"
ta-áš-pu-ra-nim,You (pl.) wrote to me.
um-ma a-tù-nu-ma i-na lu-qú-tim ša šé-ep aḫ-ša-lim 12.5 ma-na 5.66666 GÍN KÙ.BABBAR a-na u4-me-e pá-tí-ú-tim i-ṣé-er DAM.GÀR ke-nim ni-dí-in 54.66666,"You (pl.) said, ""From the goods of the šēpum of Aḫ-šalim, we 'placed' 12 minas 35 2/3 shekels silver on long terms on a trustworthy merchant."""
ma-na 5 GÍN KÙ.BABBAR ša u4-mu-šu ma-al-ú-ni ŠÀ 31.5 ma-na qá-dum ša-du-e-tim šu-sú-en6 ub-lam 21,"As for the 54 minas 45 shekels which are due (thereof, Šū-Suen brought 31 1/2 minas together with the shipping fee; Aššur-mālik brought 21 minas 10 shekels silver), he owes the remainder of the silver, 2 minas 5 shekels."
ma-na 10 GÍN KÙ.BABBAR a-šùr-ma-lik ub-lam ší-tí KÙ.BABBAR 2 ma-na 5 GÍN i li-bi-šu 58,Aššur-mālik brought 21 minas 10 shekels silver.
ma-na 18.5 GÍN KÙ.BABBAR ša lu-qú-tim ša šé-ep pu-šu-ke-en6 28 ma-na 27 GÍN ša lu-qú-tim ša šé-ep DUMU e-ra-dì 10 ma-na 10 GÍN KÙ.BABBAR ša me-er-e a-šùr-UTU-ši i-ma-du-du-ni-ma DUMU šu-{d}EN.LÍL la-qé-ep e-pu-lu 21 ma-na 17 GÍN KÙ.BABBAR iš-tí ḫi-na-a ù 5 ma-na KÙ.BABBAR a-ḫa-ma ša a-mur-iš8-tár iš-tí-šu-ma mì-ma KÙ.BABBAR a-nim u4-mu-šu-nu ma-al-ú,"58 minas 18 1/2 shekels silver deriving from the goods of the šēpum of Pūšu-kēn, 28 minas 27 shekels deriving from the goods of the šēpum of the son of Erra-idī, 10 minas 10 shekels silver which the sons of Aššur-šamšī will measure it out and which Lā-qēpum will balance the son of Šū-Enlil, 21 minas [17 shekels] silver with Ḫinnaya and 5 minas silver separately of Amur-Ištar-it is also with (Ḫinnaya)--all this silver, their terms are due."
ṭup-pí-šu-nu am-ra-ma,Inspect their tablets.
ša u4-mu-šu-nu e-ti-qú-ni ṣí-ib-tám la ta-ša-me-a,"As for those whose term is due, do not listen to the interest."
KÙ.BABBAR ù ṣí-ba-sú pá-ni-a-ma ša ta-al-qé-a-ni ku-un-kà-ma iš-tí pá-nim-ma šé-bi-la-nim ù <gap> ṣa-aḫ-ra-am ṭup-pí <gap> 0.5,Seal the previous silver you recieved with its interest and send it with the first (departer).
ma-na KÙ.BABBAR bé-ú-lá-at a-šùr-mu-ta-bíl DUMU šu-a-nim ù 1 {TÚG}ku-ta-num i li-bi4-šu 0.5,1/2 mina silver is the 
ma-na KÙ.BABBAR bé-ú-la-at aḫ-ša-lim 0.33333,1/2 mina silver is the 
ma-na 5 GÍN KÙ.BABBAR bé-ú-la-at MAR.TU-ba-ni DUMU kur-ub-iš8-tár ša iš-tí aḫ-ša-lim is-ri-du šu-ma lá iš-qú-ul ša-áš-qí-lá-šu,25 shekels silver is the 
KIŠIB kà-ri-im-kà-né-eš 6.33333 ma-na 4 GÍN KÙ.BABBAR ṣa-ru-pá-am ṭá-a-sú ša <gap>-zi-šu ša 20 ma-na.TA a-šur-SIPA a-na kà-ri-im ḫa-bu-ul-ma a-na ša-lim-a-šur ú-ša-qí-il5-šu,Seals: Colony of Kaneš
iš-tù ḫa-muš-tim ša šu-ku-bi-im ù ḫu-ra-ṣa-nim 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣa-áb ta-aḫ-sí-is-tum a-ni-tum me-eḫ-ra-at ṭup-pì-im ḫa-ar-mì-im ša ku-nu-uk kà-ri-im kà-né-eš,He will add 1 1/2 shekels per mina per month from the ḫamuštum of Šū-Kūbim and Ḫuraṣānim.
ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er e-me-me ù a-šùr-DÙL im-dí-lúm i-šu,Ememe and Aššur-ṣulūlī owe Imdī-ilum 31 5/6 minas refined silver.
iš-tù ḫa-muš-tim ša a-mur-{d}UTU ù i-ku-nim a-na 23 ḫa-am-ša-tim i-ša-qal,(He will pay) 23? ḫamuštum weeks from the ḫamuštum of Amur-Šamaš and Ikūnum.
šu-ma i-na u4-me-e-šu ma-al-ú-tim lá ìš-qúl <gap> ṭup-pá-am,"[If he does not pay at full term, he will add 1 1/2 shekels per mina per month as interest.]"
ša ku-nu-ki-šu-nu i-ta-ad-nam e-me-me ù a-šùr-DÙL ṭup-pá-šu-nu i-lá-qé-ú šu-ma,...
ṭup-pá-am ša ku-nu-ki-šu ú-ṣur-ša-a-šùr lá i-tí-dí-in KÙ.BABBAR-šu-nu-ma i-ša-qú-lu IGI,"If Uṣur-ša-Aššur does not hand over the tablet of his seal, they will pay the silver themselves."
<gap>,Witnesses: (signs partially erased).
a-na im-dì-DINGIR qí-bi-ma um-ma i-dí-a-šur-ma,Zu Imdîlum sprich! [Folgendermaß]en Idī’aššur: 
<gap> TÚG.ḪI.A 6 mu-ta-tim ša AN.NA 8 ANŠE.ḪI.A ṣa-lá-me <gap> iš-tù bu-ru-dim <gap> ù a-na-kam <gap>,"[x Sto]ffe, 6 Behälter aus Zinn, 8 schwarze Esel [und deren Geschirr,] x beruische Stof]fe], [. . . . . . ]. . . und hier (?) "
{TÚG}ku-ta-nu <gap> 4 ku-sí-a-tim ša a-ki-dí-e ša a PUZUR4-a-šur e-zi-bu iš-té-ni-ìš 80 ku-ta-ni 4 ku-sí-a-tim ša a-ki-dí-e 6 mu-ta-tim ša AN.NA 8 ANŠE.ḪI.A ù ú-nu-sú-nu a-na ma-lá té-er-tí PUZUR4-a-šur a-na a-wi-lim <gap> áp-qí-id ú-šé-ba-lá-kum a-na-kam ANŠE.ḪI.A ak-lu,"[x] Kutānū und 4 kusītum-Stoffe aus Akkad, die ich dem Puzurašš[u]r überlassen habe: Zusammen 80 Kutānū, 4 kusītum-Stoffe aus Akkad, 6 Behälter aus Zinn, 8 Esel und deren Geschirr habe ich gemäß dem Bescheid des Pu[zu]raššur einem Manne. . . . (K) . . . anvertraut; und (d)er wird (die Ware) dir schicken (?). "
ú <gap> a-na ma-lá té-er-tí-kà ṣú-ḫa-ri ú-na-ḫi-sú-nu um-ma a-na-ku-ma a-pu-tum,"Hier sind die Esel erschöpft: Entsprechend deinem Bescheid habe ich die Diener beauftraft, "
ki-ma ša a-na-kam ANŠE.ḪI.A i-na ḫa-ra-nim lu ak-lu,"folgendermaßen (sprach) ich: ""Bitte! (der Rest ist unverständlich)"
iš-tù ḫa-mu-uš-tim ša kur-ub-IŠTAR a-na 23 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu 3 GÍN.TA a-na 1 ma-na-im,They will pay 23 weeks from the ḫamuštum of Kurub-Ištar.
ú-ṣú-bu KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ra-ki-is,"If they do not pay (on time), they will add 3 shekels per mina (per month as interest)."
ma-na LÁ 1 GÍN KÙ.BABBAR i-ṣé-er {d}IŠKUR.GAL DUMU a-šur-ma-lik lá-qé-pu-um i-šu,Adad-rabi s. Aššur-mālik owes Lā-qēpum 19 shekels silver.
a-na ITU.2.KAM i-ša-qal,He will pay in two months. 
šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb,"If he does not pay (on time), he will add the colony rate as interest."
ITU.1.KAM ša sá-ra-tim,Month: Ša sarrātim.
li-mu-um ša qá-tí sí-in-iš-me-a-ni,Eponymate: after Suen-išmeanni.
IGI a-šur-GAL DUMU a-da-da IGI a-šur-mì-tí DUMU šu-IŠTAR,"Witnesses: Aššur-rabi s. Adada, Aššur-imittī s. Šū-Ištar."
i-šu iš-tù,Ennam-Aššur s. Šalim-Adad owes Šū-Ištar s. Aššur-bæni 7 1/3 minas 1 1/2 shekels refined silver. 
ḫa-mu-uš-tim ša i-dí-a-bi-im a-na 17 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA a-na ma-na-nim i-na ITU.KAM ṣí-ib-tám,He will pay 17 ḫamuštum from the ḫamuštum of Iddin-abim.
ú-ṣa-áb ITU.KAM be-el-tí-É.GAL-lim li-mu-um ša qá-tí a-šur-ma-lik DUMU a-lá-ḫi-im,"If he does not pay, he will add 1 1/2 shekels per mina per month as interest."
ma-na 5.83334 GÍN KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er iš-du-ke-en ì-lí-dan i-šu,Išdu-kēn owes Ilī-dān 1 mina 5 5/6 shekels refined silver.
iš-tù ḫa-mu-uš-tim ša kà-ri-a DUMU me-na-nim a-na 13 ḫa-am-ša-a-tim i-ša-qal <gap>,He will pay 13 ḫamuštum weeks from the ḫamuštum of Qarwiya s. Menānum.
šu-ma i-na u4-me-e-šu ma-al-ú-tim lá ìš-qúl a-na 1 ma-na-em 1.5 GÍN.TA i-na ITU.1.KAM ú-ṣa-áb,"If he does not pay at the fulfillment of the term, he will add 1 1/2 shekels per mina per month."
IGI a-šùr-be-el-a-wa-tim DUMU a-šùr-ma-lik IGI e-lá-lí DUMU i-ku-nim IGI PUZUR4-a-šùr DUMU šu-a-nim,"Witnesses: Aššur-bēl-awātim s. Aššur-mālik, Elāli s. Ikūnum, Puzur-Aššur s. Šū-Anum."
ma-na KÙ.BABBAR ša šu-ḫu-bur ša a-šùr-na-da i-šu-ni <gap> pu-šu-ke-en6 e-pu-ul,Pūšu-kēn balanced 40 shekels silver belonging to Šū-Ḫubur which Aššur-nādā owed.
a-šar e-mu-ru-šu-ni <gap> i-ṣa-ba-sú-ma KÙ.BABBAR a-na pu-šu-ke-en6 i-ša-qal,Wherever he sees him he will seize him and he will pay the silver to Pūšu-kēn.
a-na ša ki-ma a-šur-ma-lik pu-šu-ke-en ù ì-lí-áš-ra-ni qí-bi4-ma um-ma ša-lim-a-ḫu-um-ma 8,"To the representatives of Aššur mālik--Pūšu-kēn and Ili-ašranni, thus Šalim-aḫum:"
GÚ AN.NA ku-nu-ki-a 32 TÚG.ḪI.A ŠÀ.BA 8 {TÚG}ku-ta-nu 4 ANŠE ṣa-al-mu 2 GÚ AN.NA li-wi-sú ù ANŠE a-ṣé-er a-šur-{d}UTU-ši ù ḫi-na-a šé-bi4-lá,"8 'talents' tin under my seal, 32 textiles, therein: 8 kutānum textiles, 4 black donkeys, 2 talents tin, its wrapping, and a donkey send to Aššur-šamšī and Ḫinnaya."
a-ḫu-ú-a a-tù-nu AN.NA-ki ù ṣú-ba-tù-a lá i-na-dí,"My dear brothers, do not deposit my tin and textiles."
a-na DAM.GÀR-ri-im ke-nim ša ki-ma qá-qí-dí-ku-nu a-na u4-me dí-na DAM.GÀR-ar-ku-nu lu ke-en6,"Sell them on credit to a trustworthy merchant, as trustworthy as yourselves."
ITU.KAM-am iš-té-en6 ú šé-na lá tù-šé-qá-ra,Do not overvalue one or two months.
ù té-er-ta-ku-nu li-li-kam 10,Then let your message come.
ma-na URUDU li-pá-a ù ta-pá-ú-šu 10 ma-na KÙ.BABBAR šu-ḫa-bu-ra 9 ma-na a-šur-i-mì-tí 13 ma-na a-bu-um-DINGIR DUMU a-ba 6.5 ma-na a-mur-IŠTAR DUMU i-dí-sú-en6 mì-ma KÙ.BABBAR a-nim u4-mu-šu-nu ma-al-ú,"10 minas copper Libbaya and his partner, 10 minas silver Šū-Ḫabura, 9 minas (silver) Aššur-imittī, 13 minas Abum-ilum s. Abaya, 6 1/2 minas Amur-Ištar s. Iddi-Suen--all this silver there terms are full."
ṭup-pì-šu-nu am-ra-ma ša u4-mu-šu-nu e-tí-qú-ni ṣí-ib-tám ša-áš-qí-lá a-ḫu-ú-a a-tù-nu,Inspect their tablets and makle them pay the interest according to their days which are past.
KÙ.BABBAR ša-áš-qí-lá-ma i-na pá-nim-ma wa-ṣí-im ku-un-kà-nim-ma,"My dear brothers, make them pay the silver and seal (and send) it to me with the first departing (traveller)."
ì-lí-áš-ra-ni ù ku-da-ri-li ṭù-ur-da-nim,Dispatch Ili-ašranni and Kudar-ilī to me.
a-na mì-nim iš-tí a-šur-ma-lik ku-da-ri-lí lá i-li-kam,?? To whom with Aššur-mālik Kudar-ilī did not come.  ??
ki-ma ša a-ḫa-am i-na kà-ri-im lá i-šu,There is not anyone like Aḫum(?) in the colony.
ú ÌR e-ta-áp-ša-ni šu-ma iš-tí ì-lí-áš-ra-ni a-lá-kam lá i-mu-a i-na ša-ḫa-tí-šu i-zi-za-ma lu-kà-sí-a-šu-ma li-ir-de8-a-šu,"Now, the servant which ?was made?, if he does not with to go with Ilī-ašranni, assist him so that he ks' him and he brings it."
um-ma en-um-a-šùr-ma a-na lá-qé-ep ù a-na-na qí-bi-ma mì-šu ša ṣú-ḫa-ru-a a-dí u4-mì-im a-nim a-ma-kam wa-áš-bu-ni ù a-na-ku a šu-mì-šu-nu a-na-kam sà-aḫ-ra-ku-ni a-pu-tum iḫ-da-ma ṣú-ḫa-ri-a ṭù-ur-da-nim a-na lá-qé-ep qí-bi-ma a-ḫi a-ta i-na a-lá-ki-a li-bi lá i-ma-ra-ṣa-kum a ma-lá té-er-tí-a ša iš-tí ṣú-ḫa-ri-a i-lá-kà-ni <gap> KÙ.BABBAR <gap> ku ù a-dí a-lá-kà-ni ku-nu-ku-kà-ma iš-tí-ša li-ib-ší-ú ù a-na KÙ.BABBAR ša ba-ba-tí-a iḫ-da-ma ba-ba-tí-a za-ki-a-ma KÙ.BABBAR lu ša-li-iṭ-ma iš-tí-ša-ma li-bi-ší a-dí a-lá-ki-a lu ú-ṭá-tám lu e-ṣí ša nu-a-e pá-ḫi-ra ší-lá-tum lá i-ba-ší a-ša-me-ma en-na-sú-in iš-tù a-lim{ki} e-li-am šu-ma ke-na-ma e-li-am za-ku-sà a-na mì-ma tí-ir-tí-a iš-tí ba-tí-qí-im šu-up-ra-nim-ma úz-ni pè-té-a ù šu-ma i-tur4-DINGIR e-ki-ip-ma ḫa-ra-šu a-na a-lim{ki} i-ta-lá-ak i-na <gap>-ri a-lim{ki} šu-up-ra-nim-ma lá-tal-kam,From Ennam-Aššur to Lā-qēp and Anana:
a-na pu-šu-ke-en6 qí-bi-ma um-ma a-šùr-ma-lik-ma 6,To Pūšu-kēn from Aššur-mālik:
ma-na ḫu-sà-ra-am áb-na-am lá-kà-pá-am ku-nu-ki-a ú-zu-a DUMU i-dí-a-šùr na-áš-a-kum,Uzua son of Idī-Aššur brings you 6 minas lapis in stone block form under my seal.
a-bi4 a-ta be-lí a-ta lu a-na tám-kà-ru-tim lu a-na ma-lá ta-le-e-ú dí-in-šu-ma KÙ.BABBAR a-na a-lim{ki} ša-ak-ší-dí,"My dear father and lord, sell it to merchants or to anyone you can and cause the silver to come to the city for me."
i-na ḫa-kà ú-kà-li-im-ši-ma ší-ma-am ú-kà-lu-nim,Should I keep it in Haka and I would keep the yeild.
ú-lá KÙ.BABBAR,But its not silver.
šu-ma a-na bu-ru-uš-ḫa-dum tù-šé-ba-al-ší 5 ma-na KÙ.BABBAR me-eḫ-ra-tim i-na ra-mì-ni-kà šé-bi4-lá-ma a-ta i-na ší-im áb-nim li-qé,"If you would send it to Purušḫattum and send me 5 minas silver as exchange from your own funds, you yourself can keep the yeild of the stone."
a-na KÙ.BABBAR 5 ma-na ša i-na ra-mì-ni-kà tù-šé-ba-lá-ni gi5-mì-lam lá-ḫi-ib-lá-kum,So let me owe you a favor for sending me 5 minas silver from your own funds.
KIŠIB PUZUR4-a-šur KIŠIB li-ba-a-a KIŠIB ša-lim-a-šur ša 8.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er li-ba-a-a a-šur-SIPA i-šu-ú iš-tù ḫa-muš-tim ša en-na-nim ù ša-lim-a-šur 1.25 GÍN.TA i-na ITU.KAM-im a-na 1 ma-na-im ú-ṣa-áb ta-aḫ-sí-is-tum a-ni-tum me-eḫ-ra-at ṭup-pì-im ḫa-ar-mì-im ša ḫu-bu-ul li-ba-a-a,"Seals of Puzur-Aššur, li-ba-a-a, Šamil-Aššur"
ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šur-i-mì-tí DUMU i-ku-pì-IŠTAR {d}en-LÍL-ba-ni i-šu,Aššur-imittī s. Ikuppī-Ištar owes Enli-bāni 2 1/2 minas refined silver.
iš-tù ḫa-muš-tim ša en-na-nim DUMU šu-ḫu-bu-ur 1 GÍN.TA a-na ma-na-im i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb,He will add 1 shekel per mina per month as interest from the ḫamuštum of Ennānum s. Šū-Ḫubur.
ITU.KAM ku-zal-li,Month: Kuzallī.
li-mu-um a-gu5-tum 6,Eponymate: Akūtum.
ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er kà-ri-im {d}en-LÍL-ba-ni i-šu,The colony owes Enlil-bāni 6 minas refined silver.
iš-tù ḫa-muš-tim ša kur-ub-IŠTAR ITU.KAM ša sà-ra-tim li-mu-um ša qá-tí en-na-sú-en6 0.66666 GÍN 15 ŠE.TA i-na ITU.KAM a-na ma-na-im ú-ṣú-bu 2,"They will add 2/3 shekel 15 grain per mina per month (as interest) from the ḫamuštim of Kurub-Ištar, month of Ša sarrātim, eponymate after Enna-Suen."
ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šùr-mu-ta-bi4-il5 DUMU pu-šu-ke-en6 {d}en-LÍL-ba-ni i-šu,Aššur-mutabbil s. Pūšu-kēn owes Enlil-bāni 2 minas refined silver.
iš-tù ḫa-muš-tim ša en-nam-a-šur DUMU šál-mi-ḫi-im ITU.KAM kán-bar-ta li-mu-um ma-ṣí-ì-lí 1 GÍN.TA ṣí-ib-tám ú-ṣa-áb 2.33333,"He will add 1 shekel (per mina per month) as interest from the ḫamuštum of Ennam-Aššur s. Šalmiḫim, month of Kanwarta, eponymate of Maṣi-ilī."
